id_type,price,address,number_of_part,img_link
Vente,1367000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3694051_uploaded_image1_1652434260.jpg
Vente,310000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3693979_uploaded_image1_1652431907.jpg
Vente,450000000,"Mamelles, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_3693928_uploaded_image1_1652429211.jpg
Vente,95000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_3733967_uploaded_image1_1654763776.jpg
Vente,450000000,"Ngor, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3693798_uploaded_image1_1652420399.jpg
Location,4000000,"Ngor, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_3732953_uploaded_image1_1654702512.jpg
Location,800000,"Ngor, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_3692876_uploaded_image1_1652367167.jpg
Location,1500000,"Almadies, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_3732886_uploaded_image1_1654700091.jpg
Location,900000,"Yoff, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3689419_uploaded_image1_1652184735.jpg
Vente,199000000,"Rufisque, Sénégal",5,https://images.coinafrique.com/thumb_3689396_uploaded_image1_1652184133.jpg
Vente,200000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_3692747_uploaded_image1_1652362714.jpg
Vente,349622698,"Almadies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3731899_uploaded_image1_1654649746.jpg
Vente,45000000,"Guediawaye, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3731867_uploaded_image1_1654647359.jpg
Vente,550000000,"Dakar, Sénégal",20,https://images.coinafrique.com/thumb_3731118_uploaded_image2_1654616016.jpeg
Location,90000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_3730805_uploaded_image1_1654607634.jpg
Vente,160000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3729821_uploaded_image1_1654547171.jpg
Vente,120000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3729806_uploaded_image1_1654546367.jpg
Vente,140000000,"Rufisque, Sénégal",5,https://images.coinafrique.com/thumb_3729568_uploaded_image1_1654535327.jpg
Location,3000000,"Almadies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3689688_uploaded_image1_1652193431.jpg
Location,60000000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3689299_uploaded_image1_1652180855.jpg
Location,700000,"Ouakam, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3688290_uploaded_image1_1652113902.jpg
Vente,500000000,"Rufisque, Sénégal",5,https://images.coinafrique.com/thumb_3728368_uploaded_image1_1654459474.jpg
Vente,110000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3727790_uploaded_image1_1654433355.jpg
Vente,300000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3727617_uploaded_image1_1654425842.jpg
Vente,95000000,"Saly, Sénégal",1,https://images.coinafrique.com/thumb_3727291_uploaded_image1_1654385382.jpg
Location,400000,"Mamelles, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_3697503_uploaded_image1_1652656149.jpg
Vente,135000000,"Medina, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3686840_uploaded_image1_1652034539.jpg
Location,3000000,"Almadies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3686833_uploaded_image1_1652034200.jpg
Vente,100000000,"Ngaparou, Sénégal",10,https://images.coinafrique.com/thumb_3726654_uploaded_image1_1654351404.jpg
Location,1200000,"Sipres, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3689340_uploaded_image1_1652182007.jpg
Location,2500000,"Sicap Liberté, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3724543_uploaded_image1_1654240292.jpg
Vente,20000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_3724434_uploaded_image1_1654220890.jpg
Vente,349622698,"Dakar, Sénégal",8,https://images.coinafrique.com/thumb_3724185_uploaded_image1_1654208217.jpg
Vente,349622698,"Djida Thiaroye Kaw, Sénégal",5,https://images.coinafrique.com/thumb_3724172_uploaded_image1_1654207591.jpg
Vente,190000000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3684561_uploaded_image1_1651866246.jpg
Location,349622698,"Sipres, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_3723371_uploaded_image1_1654182678.jpg
Vente,350000000,"Sicap Liberté, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3683974_uploaded_image1_1651845462.jpg
location,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3680217_uploaded_image1_1651666066.jpg
Location,1000000,"Mermoz-Sacré Coeur, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3723270_uploaded_image1_1654179385.jpg
Location,700000,"Sacré-Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3692694_uploaded_image1_1652361001.jpg
Location,1000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3692661_uploaded_image1_1652359822.jpg
Vente,300000000,"Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3723079_uploaded_image1_1654174659.jpg
Location,750000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3722980_uploaded_image1_1654171836.jpg
Vente,85000000,"Mbao, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3722831_uploaded_image1_1654168106.jpg
Location,1500000,"Mbour, Sénégal",7,https://images.coinafrique.com/thumb_3701049_uploaded_image1_1652871062.jpg
Vente,125000000,"Mbour, Sénégal",1,https://images.coinafrique.com/thumb_3722217_uploaded_image1_1654132311.jpg
Location,300000,"Rufisque, Sénégal",7,https://images.coinafrique.com/thumb_3721719_uploaded_image1_1654110508.jpg
Location,2000000,"Almadies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3721492_uploaded_image1_1654103257.jpg
Vente,349622698,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_3721377_uploaded_image1_1654099619.jpg
Location,2500000,"Sicap Liberté, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3699668_uploaded_image1_1652789787.jpg
Location,1800000,"Almadies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3719637_uploaded_image1_1654033506.jpg
Location,950000,"Mariste, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3680815_uploaded_image1_1651682886.jpg
Vente,240000000,"Sicap Liberté, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3680761_uploaded_image1_1651680754.jpg
Vente,160000000,"Sicap Liberté, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_3680756_uploaded_image1_1651680618.jpg
Vente,100000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_3680753_uploaded_image1_1651680454.jpg
Location,2700000,"Mermoz-Sacré Coeur, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_3680750_uploaded_image1_1651680277.jpg
Vente,80000000,"Point E, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3679924_uploaded_image1_1651656196.jpg
Location,1500000,"Mamelles, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3685937_uploaded_image1_1651955102.jpg
Location,1500000,"Mermoz-Sacré Coeur, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3676298_uploaded_image1_1651403835.jpg
Location,1000000,"Almadies, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3718037_uploaded_image1_1653933549.jpg
Location,2000000,"Hann Bel-Air, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3717884_uploaded_image1_1653927416.jpg
Location,650000,"Mariste, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3697110_uploaded_image1_1652629876.jpg
Vente,50000000,"Guediawaye, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3717803_uploaded_image1_1653923792.jpg
Location,1500000,"Mamelles, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3675792_uploaded_image1_1651359792.jpg
Vente,950000000,"Saly, Sénégal",5,https://images.coinafrique.com/thumb_3681089_uploaded_image1_1651693695.jpg
Vente,50000000,"Mbao, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_3716704_uploaded_image1_1653852956.jpg
Vente,78000000,"Mbour, Sénégal",6,https://images.coinafrique.com/thumb_3679878_uploaded_image1_1651654116.jpg
Location,500000,"Sipres, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3703561_uploaded_image1_1653000115.jpg
Vente,75000000,"Mbao, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3715456_uploaded_image1_1653744997.jpg
Location,800000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3674125_uploaded_image1_1651229902.jpg
Location,349622698,"Mamelles, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3715246_uploaded_image2_1653732916.jpeg
Vente,45000000,"Louga, Sénégal",7,https://images.coinafrique.com/thumb_3714994_uploaded_image1_1653711738.jpg
Vente,300000000,"Mbour, Sénégal",5,https://images.coinafrique.com/thumb_3714899_uploaded_image1_1653696098.jpg
Vente,220000000,"Diamalaye 1, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3714670_uploaded_image1_1653682325.jpg
Vente,14000000,"Keur Massar, Sénégal",5,https://images.coinafrique.com/thumb_3714136_uploaded_image1_1653655975.jpg
Vente,70000000,"Ouest Foire, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3713927_uploaded_image1_1653647781.jpg
Vente,105000000,"Mbao, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_3672586_uploaded_image1_1651132657.jpg
Vente,290000000,"Saly, Sénégal",8,https://images.coinafrique.com/thumb_3713699_uploaded_image1_1653638073.jpg
Vente,35000000,"Guediawaye, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_3713275_uploaded_image1_1653594722.jpg
Vente,60000000,"Sicap Liberté, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_3669977_uploaded_image1_1650976103.jpg
Location,6000000,"Almadies, Dakar, Sénégal",15,https://images.coinafrique.com/thumb_3669927_uploaded_image1_1650974256.jpg
Vente,70000000,"Saly, Sénégal",14,https://images.coinafrique.com/thumb_3711161_uploaded_image1_1653482787.jpg
Vente,165000000,"Ouest Foire, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3681819_uploaded_image1_1651748301.jpg
Vente,85000000,"Cambérène, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3709635_uploaded_image1_1653395425.jpg
Vente,120000000,"Rufisque, Sénégal",12,https://images.coinafrique.com/thumb_3709624_uploaded_image2_1653394903.jpeg
Location,1000000,"Sacré-Coeur, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3671026_uploaded_image1_1651023332.jpg
Vente,10000000,"Mariste, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3708313_uploaded_image1_1653321087.jpg
Vente,350000000,"Mbao, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3666208_uploaded_image1_1650716179.jpg
Vente,65000000,"Mbao, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_3666181_uploaded_image1_1650715110.jpg
Vente,55000000,"Grand Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3707806_uploaded_image1_1653302044.jpg
Vente,60000000,"Grand Yoff, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3707796_uploaded_image1_1653301774.jpg
Vente,349622698,"Point E, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3666667_uploaded_image1_1650738160.jpg
Vente,83000000,"Mbao, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_3707294_uploaded_image1_1653248559.jpg
Vente,25000000,"Rufisque, Sénégal",5,https://images.coinafrique.com/thumb_3707070_uploaded_image1_1653236848.jpg
Location,1000000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3671834_uploaded_image1_1651073072.jpg
Location,300000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3706971_uploaded_image1_1653231143.jpg
Location,6000000,"Almadies, Dakar, Sénégal",15,https://images.coinafrique.com/thumb_3666128_uploaded_image1_1650712674.jpg
Vente,120000000,"Ngaparou, Sénégal",4,https://images.coinafrique.com/thumb_3706676_uploaded_image1_1653216434.jpg
Vente,195000000,"Ouest Foire, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3705762_uploaded_image1_1653144352.jpg
Vente,150000000,"Ouest Foire, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3664138_uploaded_image1_1650570203.jpg
Location,5000000,"Point E, Dakar, Sénégal",20,https://images.coinafrique.com/thumb_3666602_uploaded_image1_1650734632.jpg
Location,300000,"Yoff, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_3666543_uploaded_image1_1650730973.jpg
Location,1200000,"Mamelles, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3668838_uploaded_image1_1650901963.jpg
Vente,225000000,"Lac rose, Sénégal",9,https://images.coinafrique.com/thumb_3704423_uploaded_image1_1653057206.jpg
Vente,160000000,"Dakar, Sénégal",8,https://images.coinafrique.com/thumb_3704375_uploaded_image1_1653054654.jpg
Vente,60000000,"Hann Bel-Air, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3704312_uploaded_image1_1653052341.jpg
Vente,235000000,"Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3704299_uploaded_image1_1653051950.jpg
Vente,350000000,"Ngor, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3663327_uploaded_image1_1650536024.jpg
Vente,500000000,"Mbao, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3666117_uploaded_image1_1650711997.jpg
Vente,150000000,"Ouest Foire, Dakar, Sénégal",9,https://images.coinafrique.com/thumb_3703243_uploaded_image1_1652984194.jpg
Vente,40000000,"Dakar, Sénégal",4,https://images.coinafrique.com/thumb_3702932_uploaded_image2_1652972394.jpeg
Vente,65000000,"Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3701732_uploaded_image1_1652896710.jpg
Vente,55000000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3701710_uploaded_image1_1652895548.jpg
Location,1100000,"Almadies, Dakar, Sénégal",4,https://images.coinafrique.com/thumb_3663659_uploaded_image1_1650547800.jpg
Vente,225000000,"Mamelles, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3700830_uploaded_image1_1652861612.jpg
Vente,250000000,"Lac rose, Sénégal",7,https://images.coinafrique.com/thumb_3700653_uploaded_image1_1652833877.jpg
Vente,115000000,"Mbour, Sénégal",4,https://images.coinafrique.com/thumb_3700301_uploaded_image1_1652812813.jpg
Location,800000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3662519_uploaded_image1_1650474153.jpg
Location,110000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_3699997_uploaded_image1_1652800608.jpg
Vente,349622698,"Almadies, Dakar, Sénégal",10,https://images.coinafrique.com/thumb_3660405_uploaded_image1_1650377607.jpg
Terrain,349622698,"Ngaparou, Sénégal",5,https://images.coinafrique.com/thumb_3660359_uploaded_image1_1650376116.jpg
Location,2000000,"Lomé, Togo",8,https://images.coinafrique.com/thumb_3697623_uploaded_image1_1652673468.jpg
Vente,48000000,"Keur Massar, Sénégal",7,https://images.coinafrique.com/thumb_3697548_uploaded_image1_1652659985.jpg
Vente,450000000,"Mamelles, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_3659609_uploaded_image1_1650321141.jpg
Vente,200000000,"Sicap Liberté, Dakar, Sénégal",5,https://images.coinafrique.com/thumb_3697197_uploaded_image1_1652637097.jpg
Vente,57000000,"Grand Dakar, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3697089_uploaded_image1_1652628220.jpg
Vente,45000000,"Touba, Sénégal",6,https://images.coinafrique.com/thumb_3696986_uploaded_image1_1652622330.jpg
Vente,40000000,"Touba, Sénégal",5,https://images.coinafrique.com/thumb_3696694_uploaded_image1_1652596635.jpg
Location,1500000,"Sacré-Coeur, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3696349_uploaded_image1_1652556635.jpg
Location,400000,"Grand Yoff, Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3696075_uploaded_image1_1652541996.jpg
Location,7000000,"Almadies, Dakar, Sénégal",8,https://images.coinafrique.com/thumb_3657294_uploaded_image1_1650158676.jpg
Location,2000000,"Mamelles, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3654417_uploaded_image1_1649975274.jpg
Location,1500000,"Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3654068_uploaded_image1_1649956503.jpg
Vente,850000000,"Almadies, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3652886_uploaded_image1_1649896355.jpg
Vente,75000000,"Mbao, Dakar, Sénégal",2,https://images.coinafrique.com/thumb_3693482_uploaded_image1_1652388053.jpg
Location,2600000,"Yoff, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3655260_uploaded_image1_1650028251.jpg
Location,900000,"Yoff, Dakar, Sénégal",7,https://images.coinafrique.com/thumb_3651483_uploaded_image1_1649838834.jpg
Location,600000,"Mbao, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3654869_uploaded_image1_1650014566.jpg
Vente,250000000,"Saly, Sénégal",4,https://images.coinafrique.com/thumb_3654128_uploaded_image1_1649958420.jpg
Vente,85000000,"Rufisque, Sénégal",10,https://images.coinafrique.com/thumb_3654110_uploaded_image1_1649957891.jpg
Vente,225000000,"Ngor, Dakar, Sénégal",11,https://images.coinafrique.com/thumb_3653953_uploaded_image1_1649952527.jpg
Vente,65000000,"Keur Massar, Sénégal",6,https://images.coinafrique.com/thumb_3670073_uploaded_image1_1650980295.jpg
Location,2000000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3691198_uploaded_image1_1652275576.jpg
Location,2200000,"Ngor, Dakar, Sénégal",6,https://images.coinafrique.com/thumb_3653235_uploaded_image1_1649929304.jpg
Location,120000,"Saly, Sénégal",3,https://images.coinafrique.com/thumb_3689784_uploaded_image1_1652196207.jpg
Vente,65000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3689510_uploaded_image1_1652188252.jpg
Location,175000,"Malikounda, Sénégal",5,https://images.coinafrique.com/thumb_3689343_uploaded_image1_1652182071.jpg
Vente,150000000,"Mariste, Dakar, Sénégal",13,https://images.coinafrique.com/thumb_3689033_uploaded_image1_1652171756.jpg
Vente,30000000,"Dakar, Sénégal",1,https://images.coinafrique.com/thumb_3688428_uploaded_image1_1652121545.jpg
Location,2000000,"Sicap Liberté, Dakar, Sénégal",3,https://images.coinafrique.com/thumb_3650623_uploaded_image1_1649775668.jpg
