area,adress,price,img_link
150,"Rufisque, Sénégal",8000000,https://images.coinafrique.com/thumb_4921423_uploaded_image1_1725199362.jpg
360,"Toubab Dialao, Sénégal",15000000,https://images.coinafrique.com/thumb_4921392_uploaded_image1_1725198351.jpg
520 ,"Mbacké, Sénégal",8000000,https://images.coinafrique.com/thumb_4968784_uploaded_image1_1727710209.jpg
1200,"Saly, Sénégal",90000000,https://images.coinafrique.com/thumb_4921175_uploaded_image1_1725191141.jpg
250,"Malikounda, Sénégal",2500000,https://images.coinafrique.com/thumb_4921083_uploaded_image1_1725188440.jpg
150 ,"Rufisque, Sénégal",30000000,https://images.coinafrique.com/thumb_4926288_uploaded_image1_1725410382.jpg
150,"Rufisque, Sénégal",5000000,https://images.coinafrique.com/thumb_4917636_uploaded_image1_1724975707.jpg
360,"Toubab Dialao, Sénégal",16000000,https://images.coinafrique.com/thumb_4917527_uploaded_image1_1724969464.jpg
150,"Toubab Dialao, Sénégal",5000000,https://images.coinafrique.com/thumb_4917481_uploaded_image1_1724968336.jpg
20800,"Almadies 2, Dakar, Sénégal",45000,https://images.coinafrique.com/thumb_4920248_uploaded_image1_1725129057.jpg
203 ,"Mamelles, Dakar, Sénégal",150000000,https://images.coinafrique.com/thumb_4921206_uploaded_image1_1725192317.jpg
150,"Dakar, Sénégal",8000000,https://images.coinafrique.com/thumb_4963189_uploaded_image1_1727354453.jpg
150,"Dakar, Sénégal",20000,https://images.coinafrique.com/thumb_4961482_uploaded_image1_1727270300.jpg
150,"Guediawaye, Dakar, Sénégal",7500000,https://images.coinafrique.com/thumb_4961231_uploaded_image1_1727262730.jpg
150 ,"Rufisque, Sénégal",3700000,https://images.coinafrique.com/thumb_4958432_uploaded_image1_1727121472.jpg
100000,"Mbour, Sénégal",4000000,https://images.coinafrique.com/thumb_4957718_uploaded_image1_1727098013.jpg
150 ,"Keur Massar, Sénégal",30000000,https://images.coinafrique.com/thumb_4916192_uploaded_image1_1724894376.jpg
327,"Mbao, Dakar, Sénégal",260000000,https://images.coinafrique.com/thumb_4912587_uploaded_image1_1724709070.jpg
300 ,"Rufisque, Sénégal",17000000,https://images.coinafrique.com/thumb_4956253_uploaded_image1_1727016581.jpg
150,"Lac rose, Sénégal",15000000,https://images.coinafrique.com/thumb_4955783_uploaded_image1_1726996093.jpg
180 ,"Diamniadio, Sénégal",2500000,https://images.coinafrique.com/thumb_4955482_uploaded_image1_1726955613.jpg
150 ,"Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_4955475_uploaded_image1_1726955323.jpg
10000,"Mbour, Sénégal",6500000,https://images.coinafrique.com/thumb_4954959_uploaded_image1_1726926150.jpg
338,"Mamelles, Dakar, Sénégal",200000000,https://images.coinafrique.com/thumb_4954432_uploaded_image1_1726881077.jpg
800,"Ziguinchor, Sénégal",13000000,https://images.coinafrique.com/thumb_4953326_uploaded_image1_1726828641.jpg
150,"Keur Massar, Sénégal",14000000,https://images.coinafrique.com/thumb_4953305_uploaded_image1_1726828160.jpg
180,"Thies, Sénégal",4500000,https://images.coinafrique.com/thumb_4952468_uploaded_image1_1726776912.jpg
150 ,"Rufisque, Sénégal",11000000,https://images.coinafrique.com/thumb_4952015_uploaded_image1_1726758506.jpg
252,"Sipres, Dakar, Sénégal",190000000,https://images.coinafrique.com/thumb_4951901_uploaded_image1_1726754428.jpg
300,"Mbour, Sénégal",4500000,https://images.coinafrique.com/thumb_4951013_uploaded_image1_1726708461.jpg
335,"Yoff, Dakar, Sénégal",200000000,https://images.coinafrique.com/thumb_4906662_uploaded_image1_1724346527.jpg
150,"Guediawaye, Dakar, Sénégal",14000000,https://images.coinafrique.com/thumb_4950250_uploaded_image1_1726666775.jpg
300,"Thies, Sénégal",3500000,https://images.coinafrique.com/thumb_4949512_uploaded_image1_1726640637.jpg
380,"Thies, Sénégal",5500000,https://images.coinafrique.com/thumb_4949505_uploaded_image1_1726640194.jpg
150,"Rufisque, Sénégal",15000000,https://images.coinafrique.com/thumb_4902012_uploaded_image1_1724098448.jpg
150,"Rufisque, Sénégal",20000000,https://images.coinafrique.com/thumb_4901984_uploaded_image1_1724096067.jpg
250 ,"Ndiass, Sénégal",5000000,https://images.coinafrique.com/thumb_4949007_uploaded_image1_1726600276.jpg
300,"Rufisque, Sénégal",5000000,https://images.coinafrique.com/thumb_4948508_uploaded_image1_1726583182.jpg
20000,"Thies, Sénégal",25000,https://images.coinafrique.com/thumb_4948336_uploaded_image1_1726577723.jpg
150,"Thies, Sénégal",3100000,https://images.coinafrique.com/thumb_4948208_uploaded_image1_1726573966.jpg
225,"Thies, Sénégal",2500000,https://images.coinafrique.com/thumb_4947641_uploaded_image1_1726536613.jpg
150 ,"Lac rose, Sénégal",4000000,https://images.coinafrique.com/thumb_4947523_uploaded_image1_1726527098.jpg
1500,"Saint Louis, Sénégal",12000000,https://images.coinafrique.com/thumb_4946707_uploaded_image1_1726492235.jpg
150,"Keur Massar, Sénégal",,https://images.coinafrique.com/thumb_4944884_uploaded_image1_1726363157.jpg
150 ,"Dakar, Sénégal",5500000,https://images.coinafrique.com/thumb_4943647_uploaded_image1_1726269105.jpg
180 ,"Thies, Sénégal",4500000,https://images.coinafrique.com/thumb_4943622_uploaded_image1_1726268193.jpg
250,"Mbour, Sénégal",4000000,https://images.coinafrique.com/thumb_4940550_uploaded_image2_1726134743.jpeg
300 ,"Mbour, Sénégal",6000000,https://images.coinafrique.com/thumb_4940533_uploaded_image2_1726134040.jpeg
422 ,"Mamelles, Dakar, Sénégal",210000000,https://images.coinafrique.com/thumb_4939526_uploaded_image1_1726076080.jpg
10000,"Mbour, Sénégal",7000000,https://images.coinafrique.com/thumb_4894766_uploaded_image1_1723671977.jpg
300 ,"Saly, Sénégal",21000000,https://images.coinafrique.com/thumb_4937462_uploaded_image1_1725985261.jpg
19315 ,"Rufisque, Sénégal",482875000,https://images.coinafrique.com/thumb_4936295_uploaded_image1_1725923264.jpg
255 ,"Diamniadio, Sénégal",9000000,https://images.coinafrique.com/thumb_4936149_uploaded_image1_1725917141.jpg
450 ,"Saint Louis, Sénégal",150000000,https://images.coinafrique.com/thumb_4936012_uploaded_image1_1725911153.jpg
800,"Rufisque, Sénégal",30000000,https://images.coinafrique.com/thumb_4935479_uploaded_image1_1725891515.98.jpeg
240 ,"Dakar, Sénégal",185000000,https://images.coinafrique.com/thumb_4932749_uploaded_image1_1725716971.jpg
225 ,"Mbao, Dakar, Sénégal",35000000,https://images.coinafrique.com/thumb_4931929_uploaded_image1_1725659954.jpg
200,"Keur Massar, Sénégal",26000000,https://images.coinafrique.com/thumb_4931919_uploaded_image1_1725659586.jpg
150 ,"Rufisque, Sénégal",7500000,https://images.coinafrique.com/thumb_4930717_uploaded_image1_1725613257.jpg
200,"Patte d'oie, Dakar, Sénégal",95000000,https://images.coinafrique.com/thumb_4929885_uploaded_image1_1725560308.jpg
200,"Guediawaye, Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_4881204_uploaded_image1_1722984064.jpg
180,"Dakar, Sénégal",7000000,https://images.coinafrique.com/thumb_4927873_uploaded_image1_1725477356.jpg
300 ,"Dakar, Sénégal",14000000,https://images.coinafrique.com/thumb_4927863_uploaded_image1_1725477126.jpg
5000,"HLM, Dakar, Sénégal",2500000,https://images.coinafrique.com/thumb_4925425_uploaded_image1_1725379149.jpg
150 ,"Mbour, Sénégal",2500000,https://images.coinafrique.com/thumb_4924122_uploaded_image1_1725317811.jpg
300,"Almadies 2, Dakar, Sénégal",35000000,https://images.coinafrique.com/thumb_4880579_uploaded_image1_1722962022.jpg
300 ,"Mbour, Sénégal",13000000,https://images.coinafrique.com/thumb_4923284_uploaded_image1_1725288771.jpg
600 ,"Mbour, Sénégal",40000000,https://images.coinafrique.com/thumb_4923115_uploaded_image1_1725284390.jpg
500 ,"Lac rose, Sénégal",10000000,https://images.coinafrique.com/thumb_4922668_uploaded_image1_1725273029.jpg
400 ,"Lac rose, Sénégal",26000000,https://images.coinafrique.com/thumb_4922625_uploaded_image1_1725271548.jpg
200,"Lac rose, Sénégal",25000000,https://images.coinafrique.com/thumb_4921906_uploaded_image1_1725220309.jpg
400 ,"Saly, Sénégal",40000000,https://images.coinafrique.com/thumb_4920060_uploaded_image1_1725120730.jpg
150 ,"Niaga, Sénégal",3000000,https://images.coinafrique.com/thumb_4878776_uploaded_image1_1722881080.jpg
300 ,"Rufisque, Sénégal",8500000,https://images.coinafrique.com/thumb_4878745_uploaded_image1_1722879761.jpg
204 ,"Keur Massar, Sénégal",14500000,https://images.coinafrique.com/thumb_4878728_uploaded_image1_1722879267.jpg
300 ,"Thies, Sénégal",1700000,https://images.coinafrique.com/thumb_4878703_uploaded_image1_1722878488.jpg
300 ,"Mbour, Sénégal",19500000,https://images.coinafrique.com/thumb_4878698_uploaded_image1_1722878204.jpg
225 ,"Ndiass, Sénégal",3000000,https://images.coinafrique.com/thumb_4918471_uploaded_image1_1725038701.jpg
300 ,"Mbour, Sénégal",4000000,https://images.coinafrique.com/thumb_4918460_uploaded_image1_1725030899.jpg
8000 ,"Dakar, Sénégal",26000000,https://images.coinafrique.com/thumb_4916099_uploaded_image1_1724888917.jpg
246 ,"Diamalaye 1, Dakar, Sénégal",80000000,https://images.coinafrique.com/thumb_4915334_uploaded_image1_1724850316.jpg
300 ,"Sicap Liberté, Dakar, Sénégal",14000000,https://images.coinafrique.com/thumb_4914421_uploaded_image1_1724798790.jpg
160 ,"Rufisque, Sénégal",24000000,https://images.coinafrique.com/thumb_4913599_uploaded_image1_1724765724.jpg
400 ,"Toubab Dialao, Sénégal",17000000,https://images.coinafrique.com/thumb_4912111_uploaded_image1_1724688616.jpg
153 ,"Dakar, Sénégal",,https://images.coinafrique.com/thumb_4912077_uploaded_image1_1724687525.jpg
200,"Mbao, Dakar, Sénégal",42000000,https://images.coinafrique.com/thumb_4871121_uploaded_image1_1722509867.jpg
122,"Mermoz-Sacré Coeur, Dakar, Sénégal",135000000,https://images.coinafrique.com/thumb_4864974_uploaded_image1_1722183883.jpg
150 ,"Diamniadio, Sénégal",9000000,https://images.coinafrique.com/thumb_4907044_uploaded_image1_1724363125.jpg
500,"Almadies, Dakar, Sénégal",750000000,https://images.coinafrique.com/thumb_4862525_uploaded_image1_1722014079.jpg
225 ,"Thies, Sénégal",800000,https://images.coinafrique.com/thumb_4890013_uploaded_image1_1723463986.jpg
150,"Guediawaye, Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_4857700_uploaded_image1_1721771569.jpg
180,"Thies, Sénégal",4500000,https://images.coinafrique.com/thumb_4861202_uploaded_image1_1721947734.jpg
150 ,"Lac rose, Sénégal",2000000,https://images.coinafrique.com/thumb_4904899_uploaded_image1_1724253588.jpg
150,"Pikine, Sénégal",50000000,https://images.coinafrique.com/thumb_4869954_uploaded_image1_1722448575.jpg
1900 ,"Dakar, Sénégal",55000000,https://images.coinafrique.com/thumb_4903165_uploaded_image1_1724162349.jpg
327,"Ouakam, Dakar, Sénégal",220000000,https://images.coinafrique.com/thumb_4857670_uploaded_image1_1721770371.jpg
300 ,"Diamniadio, Sénégal",,https://images.coinafrique.com/thumb_4900380_uploaded_image2_1724008465.jpeg
1500,"Almadies, Dakar, Sénégal",1200000,https://images.coinafrique.com/thumb_4851771_uploaded_image1_1721431721.jpg
150 ,"Rufisque, Sénégal",1500000,https://images.coinafrique.com/thumb_4899555_uploaded_image1_1723934724.jpg
150 ,"Thies, Sénégal",1250000,https://images.coinafrique.com/thumb_4899527_uploaded_image2_1723932760.jpeg
180,"Thies, Sénégal",1100000,https://images.coinafrique.com/thumb_4853874_uploaded_image1_1721576975.jpg
200 ,"Thies, Sénégal",9000000,https://images.coinafrique.com/thumb_4897970_uploaded_image1_1723839343.jpg
468 ,"Pikine, Sénégal",55000000,https://images.coinafrique.com/thumb_4897363_uploaded_image1_1723810780.jpg
400 ,"Ndiass, Sénégal",5000000,https://images.coinafrique.com/thumb_4896719_uploaded_image1_1723772859.jpg
1162 ,"Mbao, Dakar, Sénégal",30000000,https://images.coinafrique.com/thumb_4895973_uploaded_image2_1723732984.jpeg
180,"Rufisque, Sénégal",,https://images.coinafrique.com/thumb_4894467_uploaded_image1_1723658631.jpg
1800 ,"Thies, Sénégal",900000,https://images.coinafrique.com/thumb_4894107_uploaded_image1_1723645103.jpg
150 ,"Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_4893935_uploaded_image2_1723640404.jpeg
150,"Mbour, Sénégal",3000000,https://images.coinafrique.com/thumb_4892718_uploaded_image1_1723575581.jpg
600 ,"Mbour, Sénégal",45000000,https://images.coinafrique.com/thumb_4890382_uploaded_image1_1723472406.jpg
160 ,"Lac rose, Sénégal",6500000,https://images.coinafrique.com/thumb_4889997_uploaded_image1_1723463621.jpg
2650 ,"Fatick, Sénégal",28000000,https://images.coinafrique.com/thumb_4889982_uploaded_image1_1723463061.jpg
150 ,"Mbour, Sénégal",5000000,https://images.coinafrique.com/thumb_4886430_uploaded_image1_1723236390.jpg
150 ,"Keur Massar, Sénégal",,https://images.coinafrique.com/thumb_4884540_uploaded_image1_1723140627.jpg
180 ,"Diamniadio, Sénégal",17000000,https://images.coinafrique.com/thumb_4884083_uploaded_image1_1723123208.jpg
580 ,"Thies, Sénégal",15000000,https://images.coinafrique.com/thumb_4884066_uploaded_image1_1723122836.jpg
212 ,"Rufisque, Sénégal",9000000,https://images.coinafrique.com/thumb_4883978_uploaded_image1_1723120697.jpg
150,"Almadies 2, Dakar, Sénégal",15000000,https://images.coinafrique.com/thumb_4838641_uploaded_image1_1720720613.jpg
150,"Mamelles, Dakar, Sénégal",99000000,https://images.coinafrique.com/thumb_4838604_uploaded_image1_1720718972.jpg
150,"Mamelles, Dakar, Sénégal",90000000,https://images.coinafrique.com/thumb_4838618_uploaded_image1_1720719487.jpg
1000,"Mamelles, Dakar, Sénégal",520000000,https://images.coinafrique.com/thumb_4838443_uploaded_image1_1720713378.jpg
150 ,"Mbour, Sénégal",5000000,https://images.coinafrique.com/thumb_4880039_uploaded_image1_1722947791.jpg
1209 ,"Toubab Dialao, Sénégal",29500000,https://images.coinafrique.com/thumb_4879981_uploaded_image1_1722946118.jpg
180 ,"Thies, Sénégal",4500000,https://images.coinafrique.com/thumb_4878466_uploaded_image2_1722871215.jpeg
150 ,"Almadies, Dakar, Sénégal",95000000,https://images.coinafrique.com/thumb_4878413_uploaded_image1_1722869638.jpg
150,"Keur Massar, Sénégal",3000000,https://images.coinafrique.com/thumb_4877153_uploaded_image1_1722800619.jpg
150 ,"Niaga, Sénégal",15000000,https://images.coinafrique.com/thumb_4875893_uploaded_image1_1722722102.jpg
576 ,"Point E, Dakar, Sénégal",550000000,https://images.coinafrique.com/thumb_4875643_uploaded_image1_1722706983.jpg
150 ,"Keur Massar, Sénégal",19499000,https://images.coinafrique.com/thumb_4875316_uploaded_image1_1722692032.jpg
150 ,"Mbao, Dakar, Sénégal",,https://images.coinafrique.com/thumb_4875292_uploaded_image1_1722690721.jpg
150 ,"Kaolack, Sénégal",4000000,https://images.coinafrique.com/thumb_4875291_uploaded_image1_1722690581.jpg
300 ,"Ndiass, Sénégal",5000000,https://images.coinafrique.com/thumb_4874193_uploaded_image1_1722632589.jpg
145,"Dakar, Sénégal",80000000,https://images.coinafrique.com/thumb_4853703_uploaded_image1_1721567091.jpg
170,"Dakar, Sénégal",8000000,https://images.coinafrique.com/thumb_4873423_uploaded_image1_1722604543.jpg
150,"Keur Massar, Sénégal",7000000,https://images.coinafrique.com/thumb_4871818_uploaded_image1_1722527952.jpg
150,"Dakar Plateau, Dakar, Sénégal",17000000,https://images.coinafrique.com/thumb_4871383_uploaded_image1_1722516139.jpg
150,"Keur Massar, Sénégal",15000000,https://images.coinafrique.com/thumb_4870167_uploaded_image1_1722458469.jpg
150,"Parcelle Assainies, Dakar, Sénégal",65000000,https://images.coinafrique.com/thumb_4867631_uploaded_image1_1722345629.jpg
300,"Kaolack, Sénégal",3990000,https://images.coinafrique.com/thumb_4866763_uploaded_image1_1722291227.jpg
200,"Keur Massar, Sénégal",8000000,https://images.coinafrique.com/thumb_4866414_uploaded_image1_1722274169.jpg
180,"Diamniadio, Sénégal",3000000,https://images.coinafrique.com/thumb_4865333_uploaded_image1_1722211281.jpg
150,"Diamniadio, Sénégal",6000000,https://images.coinafrique.com/thumb_4864549_uploaded_image1_1722156755.jpg
1450,"Saly, Sénégal",,https://images.coinafrique.com/thumb_4863005_uploaded_image1_1722053856.jpg
213,"Rufisque, Sénégal",17000000,https://images.coinafrique.com/thumb_4862467_uploaded_image1_1722011672.jpg
400,"Saint Louis, Sénégal",4000000,https://images.coinafrique.com/thumb_4861954_uploaded_image1_1721997252.jpg
1085,"Almadies, Dakar, Sénégal",1302000000,https://images.coinafrique.com/thumb_4818870_uploaded_image1_1719816611.jpg
210,"Thies, Sénégal",900000,https://images.coinafrique.com/thumb_4861524_uploaded_image1_1721977217.jpg
150,"Lac rose, Sénégal",3000000,https://images.coinafrique.com/thumb_4858711_uploaded_image1_1721828951.jpg
300,"Mbour, Sénégal",14500000,https://images.coinafrique.com/thumb_4856055_uploaded_image1_1721692100.jpg
300,"Mbour, Sénégal",15000000,https://images.coinafrique.com/thumb_4856046_uploaded_image1_1721691243.jpg
150 ,"Dakar, Sénégal",8000000,https://images.coinafrique.com/thumb_4855750_uploaded_image1_1721673085.jpg
180 ,"Rufisque, Sénégal",2500000,https://images.coinafrique.com/thumb_4854840_uploaded_image1_1721644466.jpg
1569,"Point E, Dakar, Sénégal",1500000000,https://images.coinafrique.com/thumb_4854253_uploaded_image1_1721599977.jpg
300,"Lac rose, Sénégal",14000000,https://images.coinafrique.com/thumb_4853896_uploaded_image1_1721578897.jpg
300,"Toubab Dialao, Sénégal",8000000,https://images.coinafrique.com/thumb_4852676_uploaded_image1_1721489889.jpg
150,"Rufisque, Sénégal",17000000,https://images.coinafrique.com/thumb_4852488_uploaded_image1_1721483060.jpg
300 ,"Lac rose, Sénégal",3300000,https://images.coinafrique.com/thumb_4848358_uploaded_image1_1721263084.jpg
